61,42,53,47,53,52,51,56,45,50,53,54,40,56,51,45,46,51,52,53,51,53,46,54,47,63,51,44,52,45,55,47
39,44,49,60,47,51,45,46,45,49,57,49,53,49,64,45,51,56,54,38,46,52,39,53,52,52,47,53,52,50,64,56
45,51,51,50,52,50,40,51,60,53,47,46,52,47,52,57,55,45,43,49,48,56,59,57,49,48,40,52,50,49,51,49
51,45,49,48,49,52,48,52,41,50,48,45,33,47,49,39,54,47,40,53,50,48,50,45,50,47,59,51,44,59,46,41
51,41,48,56,53,48,56,53,49,57,52,50,49,54,52,46,46,52,55,54,52,55,49,56,49,52,52,51,53,56,58,54
56,52,51,57,46,51,57,45,60,53,44,51,54,46,44,50,46,53,55,60,55,56,51,55,53,51,57,48,53,51,48,47
52,55,54,53,54,54,49,44,45,50,55,51,49,45,49,56,56,49,62,42,48,51,44,52,52,48,46,47,55,53,48,49
46,52,53,49,49,54,48,55,54,50,44,56,50,50,58,52,48,57,51,52,46,51,52,51,52,50,56,57,49,47,50,46
45,49,51,54,59,47,39,53,52,43,51,56,49,54,48,51,56,50,51,52,49,50,50,43,45,52,53,45,55,51,47,52
50,46,53,49,51,45,42,56,54,46,54,52,55,50,51,45,53,57,50,46,46,51,50,44,54,50,50,64,44,44,56,46
52,52,57,54,53,45,51,45,41,39,42,51,52,57,50,58,62,56,44,52,55,51,59,48,46,57,48,49,52,50,58,46
48,50,56,57,42,51,48,44,54,56,53,51,47,41,50,48,54,48,47,44,51,50,52,52,51,44,51,55,48,45,50,55
44,47,53,49,44,50,43,48,44,46,57,56,51,45,51,54,54,55,51,49,43,51,56,55,51,58,54,53,45,53,57,51
54,53,55,44,44,53,49,44,52,53,49,59,46,59,44,42,51,52,44,52,53,51,55,53,53,52,54,47,50,53,47,52
52,44,54,48,51,46,56,45,55,57,47,53,56,40,55,57,48,51,47,49,56,49,53,48,51,48,48,45,52,62,49,49
50,59,42,56,44,46,52,52,47,47,41,54,54,53,48,55,57,47,47,46,45,46,50,45,52,50,51,49,50,47,47,50
52,54,53,58,51,52,48,57,47,43,58,42,45,49,54,48,44,49,53,52,48,52,47,61,50,59,52,50,58,46,53,55
51,48,45,49,59,41,54,52,51,57,56,56,56,52,49,49,53,46,46,47,56,60,46,57,50,49,61,51,52,55,64,50
47,52,56,53,46,49,48,60,53,51,53,47,41,51,59,44,51,64,49,55,55,45,58,49,59,51,54,45,43,51,51,48
42,54,42,47,48,50,44,53,47,40,47,48,45,53,52,51,47,49,46,46,55,51,45,45,55,47,59,44,50,44,56,39
44,48,50,57,56,58,50,49,52,56,59,55,44,50,52,44,46,55,55,39,55,47,59,52,58,58,55,46,57,58,48,59
54,44,49,51,52,49,49,42,45,43,54,47,48,52,43,50,52,54,53,41,51,64,53,44,55,56,43,62,50,54,48,49
47,58,52,48,55,45,66,41,46,45,47,51,49,55,53,55,53,52,48,45,53,50,46,48,49,43,46,48,52,61,61,45
50,46,56,37,60,50,52,49,48,50,51,52,47,63,52,41,49,44,49,42,49,41,45,45,44,43,48,43,48,49,49,55
45,59,55,55,51,57,47,42,49,44,50,41,47,43,57,55,55,43,54,46,57,50,50,55,55,57,49,46,53,49,47,50
53,55,49,58,50,51,56,50,55,56,39,53,51,43,52,46,53,41,56,43,52,60,50,57,57,45,43,46,48,43,48,53
