45,44,44,57,52,48,47,44,46,56,59,53,49,44,53,53,49,47,54,50,44,42,41,49,53,42,46,44,48,55,58,56
48,59,44,58,50,52,54,41,51,47,51,59,49,48,50,50,46,52,53,34,52,42,50,58,56,53,45,41,52,51,56,48
46,49,52,50,47,49,54,53,50,55,54,46,57,55,46,53,46,54,61,49,46,52,56,52,57,47,49,55,49,51,58,50
60,42,51,46,49,55,64,51,47,47,46,57,40,48,52,53,47,59,60,38,47,42,58,53,53,56,55,51,53,54,50,38
50,38,52,44,51,47,46,43,45,46,58,50,51,54,48,46,49,43,41,51,58,48,55,52,56,57,47,57,49,53,53,55
44,49,57,49,51,52,53,46,62,59,52,53,50,52,49,48,53,47,49,53,47,48,55,52,42,47,44,48,52,48,53,52
58,59,58,51,60,43,40,45,51,51,57,44,48,52,52,46,48,56,54,58,50,48,56,48,45,42,47,60,50,46,42,58
47,58,50,52,56,49,43,48,50,43,50,51,55,47,47,49,51,44,59,49,52,52,46,48,53,46,60,53,56,49,51,55
53,43,52,46,52,50,46,53,48,51,53,44,50,54,50,46,53,54,45,49,48,42,58,53,50,51,47,48,51,50,42,57
49,56,52,43,47,51,52,56,59,60,47,52,57,46,47,58,48,46,49,59,62,40,45,49,42,43,51,49,46,53,55,53
55,51,63,56,53,46,45,57,57,47,49,57,55,56,47,50,52,49,52,43,47,53,62,45,55,52,58,47,50,52,50,57
35,55,49,56,50,58,51,57,47,58,55,38,59,56,59,50,52,52,54,53,56,46,46,44,51,46,48,44,51,50,43,57
52,48,55,41,49,56,50,51,54,49,46,58,57,54,51,52,53,42,44,54,44,50,51,45,53,50,48,51,53,47,45,47
48,51,51,51,48,51,51,45,55,54,45,52,46,51,61,55,50,56,58,53,47,61,52,57,55,53,48,56,55,48,51,49
41,55,42,51,41,49,58,46,38,43,44,58,49,52,53,48,53,49,50,41,45,41,52,50,47,55,46,51,56,44,52,60
47,55,48,48,50,49,48,54,43,49,44,48,45,50,53,45,53,58,48,45,46,59,53,58,57,47,52,55,42,48,54,56
43,47,55,45,55,53,50,41,56,48,41,56,53,49,52,47,47,52,54,44,51,45,39,49,55,52,47,42,51,60,51,58
51,41,43,44,44,63,44,47,52,48,52,46,61,48,53,53,48,40,51,45,48,52,53,50,60,48,49,45,38,50,59,48
47,53,54,45,55,47,49,59,56,53,60,45,55,50,56,52,51,48,53,51,38,51,49,47,48,61,53,50,41,52,57,48
50,56,51,50,57,52,40,58,43,51,44,49,50,52,45,51,54,53,60,55,49,46,51,55,54,45,45,55,47,45,47,56
47,45,47,47,53,54,48,51,45,46,53,53,57,57,61,58,46,56,49,49,54,44,51,50,48,53,49,43,54,49,47,49
49,41,44,53,50,46,52,49,49,50,55,48,50,47,51,52,50,56,47,52,56,56,48,58,48,44,49,47,46,49,50,50
53,49,53,52,49,54,45,48,54,46,53,52,54,59,50,60,49,56,48,50,57,46,49,47,50,52,39,47,44,47,54,56
58,45,53,45,55,48,50,57,42,59,49,51,49,54,55,50,45,46,57,50,51,47,47,53,44,53,50,51,49,52,50,47
52,56,56,49,47,55,54,46,50,48,54,41,44,50,52,53,45,42,51,43,47,52,56,46,58,51,45,37,47,54,43,58
55,50,50,51,45,43,57,49,56,49,62,50,54,55,44,47,39,55,50,48,55,49,47,61,48,53,61,54,54,52,54,55
45,44,45,46,52,44,52,53,54,42,53,59,56,50,43,50,41,49,49,47,51,54,47,53,49,54,54,50,49,51,46,48
41,54,44,52,51,55,51,50,50,43,51,46,47,51,52,54,58,39,53,41,49,51,45,48,56,47,63,51,51,49,54,47
49,50,45,53,43,42,59,55,53,54,52,48,50,53,51,51,53,44,43,48,47,44,48,45,49,53,49,56,48,51,41,54
50,43,51,56,55,60,49,47,50,45,60,52,47,49,56,47,50,49,52,48,49,56,60,47,48,55,56,43,40,61,49,47
54,50,51,52,55,61,56,43,50,50,49,53,57,54,48,51,57,57,50,54,50,46,51,58,57,53,44,48,41,51,52,51
47,52,42,49,54,54,48,46,58,45,54,50,44,46,54,45,54,51,54,49,49,46,46,52,46,48,48,44,58,54,51,49
58,50,58,56,57,52,56,51,51,48,47,53,48,47,49,47,46,49,50,43,48,48,43,51,57,43,53,50,49,44,58,51
62,52,51,55,47,49,49,59,48,51,46,48,45,46,52,49,51,52,56,52,47,51,50,49,38,54,53,51,55,52,50,45
49,42,38,48,52,39,55,43,45,48,52,54,50,50,49,57,52,44,47,49,50,45,46,50,45,46,51,45,40,51,41,56
42,56,53,47,53,48,45,47,46,55,54,53,51,57,50,41,54,58,52,55,57,52,60,53,49,55,47,51,47,43,49,55
42,47,54,49,57,54,51,48,49,59,46,47,51,47,59,56,47,49,55,49,56,54,41,49,45,53,52,48,47,49,45,52
50,48,48,49,46,55,50,54,50,61,50,49,48,45,49,51,47,47,43,46,52,48,47,48,53,49,48,50,51,63,48,54
46,49,48,48,50,55,49,51,54,42,58,52,50,53,37,53,55,47,50,54,45,45,56,55,60,48,56,46,56,58,51,47
48,46,54,48,48,52,45,58,56,50,46,50,60,56,57,55,51,48,54,57,50,51,50,58,47,48,54,56,58,53,56,40
51,54,49,48,45,54,53,60,52,45,49,57,52,45,56,53,44,56,48,52,51,55,51,50,42,52,44,54,52,48,45,49
48,49,50,50,62,47,49,49,55,48,57,55,46,43,40,53,56,52,44,42,55,55,55,44,57,57,46,47,55,49,54,50
58,51,44,55,63,47,42,51,53,45,48,59,67,57,55,58,50,56,50,49,52,42,45,56,48,49,56,46,39,53,40,46
54,51,49,48,52,53,49,46,56,38,55,56,48,47,52,38,49,46,62,49,52,53,56,60,49,55,49,47,47,52,46,55
54,61,47,41,53,57,55,48,49,44,45,56,41,43,53,49,54,59,46,51,48,53,47,55,54,57,49,48,57,47,44,63
43,51,53,51,43,59,52,58,55,51,52,60,50,49,54,48,45,54,53,56,44,52,63,52,46,51,47,41,58,43,49,48
54,48,40,52,41,53,50,52,56,50,54,57,54,53,52,49,45,50,51,46,49,45,51,42,48,49,47,46,54,45,49,55
47,50,38,42,45,45,46,54,52,51,55,48,48,41,52,42,53,45,48,46,49,55,54,52,49,45,51,47,48,49,48,49
41,50,48,62,47,47,47,57,54,48,46,41,52,43,51,51,54,47,45,41,36,54,45,52,55,53,53,48,60,52,54,57
48,49,51,47,55,55,47,55,53,47,52,47,51,55,52,55,56,45,47,47,52,44,59,53,49,49,47,52,45,44,51,53
56,40,48,51,57,49,54,48,47,51,47,48,55,47,49,45,51,53,40,41,49,52,51,55,52,52,46,48,50,59,51,51
43,52,53,54,48,45,55,52,42,48,50,47,50,48,46,49,53,50,44,49,54,49,56,47,49,51,44,54,48,50,56,47
53,49,47,52,57,52,51,46,58,53,45,54,53,54,50,56,45,53,55,50,50,44,46,48,57,53,46,57,58,56,52,52
44,55,57,49,53,57,54,56,55,48,40,42,49,49,51,50,52,44,50,50,53,56,54,50,51,52,49,50,50,49,51,55
49,51,60,50,51,48,43,54,41,55,52,48,51,53,57,57,53,50,57,57,53,56,45,44,59,53,54,49,45,58,49,47
50,53,55,46,51,52,54,48,46,38,49,58,52,61,57,50,59,51,42,54,56,53,52,57,42,54,50,55,48,53,56,58
51,43,51,58,42,55,43,52,48,45,48,55,45,47,49,49,45,44,49,43,47,51,46,42,48,57,45,49,45,48,54,53
48,53,45,50,44,48,49,52,49,55,54,57,57,55,50,48,50,49,50,40,57,58,44,48,54,65,48,50,45,57,46,51
45,52,39,51,50,50,50,58,55,56,52,47,47,48,51,52,46,52,60,44,48,51,52,49,57,59,51,47,47,51,44,53
46,48,55,52,52,60,41,54,48,47,56,44,57,54,53,45,48,47,54,52,57,47,42,49,61,56,59,48,59,52,54,54
56,58,63,50,58,51,55,46,49,49,50,57,55,51,49,55,47,58,49,51,52,50,52,47,56,48,46,53,52,50,47,53
52,55,51,59,49,53,49,55,52,51,43,52,54,60,64,42,49,48,54,51,56,55,51,45,53,50,48,55,47,51,38,55
54,44,48,57,51,46,48,51,45,53,49,56,52,47,46,45,53,49,52,48,49,60,47,48,47,55,51,40,44,58,54,56
47,53,53,50,48,49,50,52,52,53,49,51,56,45,46,52,54,47,50,50,53,56,49,59,51,65,61,52,51,52,52,47
49,50,54,54,55,57,54,52,46,55,42,49,50,55,46,47,54,57,47,48,49,51,58,45,52,40,51,62,50,45,53,54
55,54,57,50,51,53,51,50,55,47,45,51,53,48,46,46,52,55,57,44,48,52,54,46,62,42,43,54,54,48,50,55
42,54,57,58,48,51,54,51,42,48,55,47,51,55,59,47,46,46,57,48,52,49,46,48,48,46,52,50,47,44,45,55
55,39,45,48,58,50,51,45,50,44,62,51,52,45,39,51,46,53,55,53,56,56,48,59,42,43,54,50,52,44,56,54
47,62,44,44,56,55,54,50,53,48,49,46,50,55,49,50,48,55,55,53,48,59,54,53,45,48,50,50,53,55,55,46
52,52,52,52,56,51,56,47,42,46,48,48,54,46,51,48,57,54,49,43,49,51,51,44,52,48,55,40,49,51,53,50
45,46,56,50,48,52,54,50,49,46,59,42,53,66,46,62,61,51,53,47,56,50,47,51,46,57,50,52,46,52,49,53
48,48,42,53,47,51,53,49,61,48,50,49,49,49,57,48,58,53,46,50,51,52,46,53,46,56,52,47,50,50,51,50
59,46,43,44,53,50,51,45,42,47,48,51,54,57,55,50,48,57,49,44,52,52,52,50,52,50,51,43,48,54,53,47
51,53,56,54,48,37,39,55,47,55,46,44,54,54,45,59,52,50,56,52,43,51,46,43,59,43,47,52,43,54,49,44
43,57,47,53,48,45,62,46,54,54,44,45,54,49,48,55,64,65,55,48,56,52,46,42,53,42,56,53,49,45,52,58
47,56,53,52,51,49,54,53,48,59,45,50,46,54,52,52,50,55,48,50,53,51,50,53,46,50,54,52,54,51,50,55
57,51,50,51,47,49,45,49,54,52,53,49,48,51,47,48,50,53,61,40,52,59,52,51,43,52,55,44,45,53,52,49
57,46,44,58,57,53,46,47,50,43,55,55,46,46,43,51,39,52,57,42,55,49,50,41,60,47,50,55,51,47,50,52
52,47,61,50,43,57,45,44,49,48,49,51,53,49,50,53,51,49,55,45,51,55,46,45,48,56,50,46,51,46,49,61
43,49,46,45,48,57,55,50,57,55,51,51,55,44,59,53,46,49,43,49,53,53,52,48,50,62,57,47,48,59,45,46
55,53,52,43,62,47,39,50,48,47,53,55,60,49,48,52,48,54,51,55,46,46,46,52,49,46,54,53,49,53,52,54
49,46,49,59,57,46,48,52,56,52,48,50,56,48,60,51,52,54,49,47,52,47,49,46,54,52,57,53,49,49,50,48
46,51,47,56,45,47,58,47,53,48,52,51,44,59,52,48,45,46,51,49,53,50,50,59,46,55,47,49,57,43,48,39
