54,49,47,45,45,48,45,59,46,43,49,48,48,49,55,57,54,34,42,46,58,42,55,58,49,61,53,53,60,51,46,55
43,57,57,47,56,48,50,54,43,49,60,57,51,52,43,53,49,44,53,53,50,62,55,57,56,49,44,48,46,53,53,50
46,44,45,48,48,44,49,45,48,43,49,40,58,58,43,44,47,58,52,45,49,57,48,40,43,56,51,49,51,56,55,51
53,44,49,59,60,54,52,52,48,54,50,49,60,47,50,48,47,46,59,52,55,47,45,54,50,51,51,46,44,47,54,49
55,56,43,55,61,43,50,50,46,57,53,57,52,55,44,56,51,61,46,53,56,56,46,49,49,57,46,49,45,59,47,45
51,62,45,57,48,50,44,54,54,52,57,50,49,36,46,61,51,45,46,53,50,53,50,50,50,50,53,55,51,55,46,50
57,50,50,58,56,54,53,57,50,53,46,52,60,51,51,52,58,51,49,49,48,45,44,51,58,46,55,52,45,63,42,49
52,54,44,44,56,52,51,45,48,53,48,41,47,54,58,45,55,46,51,53,51,54,56,45,51,46,55,51,54,50,44,48
56,49,50,46,60,53,51,56,48,47,48,43,49,47,57,54,50,56,56,56,59,42,58,48,47,58,52,53,51,49,60,55
54,52,53,45,43,51,52,52,55,51,65,49,57,50,56,54,53,50,58,44,47,53,54,53,50,47,58,38,54,48,56,52
48,62,49,55,45,57,49,59,43,52,53,49,53,58,49,58,51,59,50,67,44,55,49,49,39,51,59,46,45,43,57,50
59,48,44,46,54,53,49,57,44,56,59,60,48,58,45,52,40,54,56,48,45,66,40,47,55,43,39,50,52,48,53,58
42,58,60,57,46,54,58,59,51,51,50,44,60,59,49,54,50,56,49,52,42,55,49,53,41,55,55,57,49,40,54,54
46,52,46,47,59,47,54,42,54,50,54,49,47,55,52,48,41,48,57,48,53,48,49,52,42,47,50,49,41,54,52,50
56,54,57,43,46,49,55,47,46,52,53,59,55,54,57,57,48,45,44,42,47,51,49,50,51,57,53,55,62,52,50,48
56,50,47,46,40,58,49,47,57,45,51,51,51,49,56,55,43,47,53,37,50,62,47,43,57,47,51,39,35,51,56,57
51,48,38,47,55,56,50,43,54,56,49,50,50,49,50,47,52,58,52,48,53,45,47,48,47,46,49,56,40,55,55,53
44,59,47,47,50,50,46,46,51,57,53,41,54,47,57,58,52,42,60,56,59,55,53,42,52,49,49,51,45,54,51,41
52,53,64,61,50,45,52,49,52,45,40,38,54,50,47,53,41,53,51,43,52,54,48,48,49,52,43,45,49,43,45,50
