56,51,42,56,47,45,51,54,53,55,48,41,57,54,54,43,44,41,44,58,56,50,50,47,54,51,61,58,49,51,51,53
12,43,57,53,46,52,53,51,53,8,89,83,56,57,50,49,44,46,50,62,53,45,64,84,45,45,59,42,46,46,55,44
54,48,52,41,75,73,61,52,57,57,47,56,42,42,42,58,43,55,46,49,72,56,52,52,51,38,45,54,54,57,20,22
46,60,43,58,56,48,48,45,53,47,45,50,53,50,47,48,54,76,55,52,41,66,55,48,75,55,48,57,48,50,54,48
50,48,49,53,53,56,50,54,35,51,48,57,29,50,44,65,51,56,70,54,52,51,42,42,57,33,44,50,68,50,50,51
57,44,32,62,55,46,32,55,45,66,52,42,31,48,65,53,61,51,44,72,47,43,49,51,63,39,35,58,53,48,49,52
54,44,44,49,36,34,54,43,57,44,68,50,53,71,53,54,37,31,45,50,61,54,41,31,32,34,62,31,48,52,43,45
59,52,58,36,47,46,33,34,32,32,48,45,48,53,36,45,72,44,64,37,64,53,53,56,28,47,32,45,57,60,58,44
57,66,29,47,62,55,41,33,48,51,53,42,49,37,66,60,46,30,53,38,52,26,67,50,60,66,56,49,30,36,60,63
39,57,71,40,30,49,48,62,34,51,55,59,33,68,57,39,46,54,59,56,66,32,49,36,49,54,43,32,44,45,38,36
42,49,56,62,46,52,37,33,29,72,64,35,54,36,45,45,67,51,54,41,47,34,62,28,32,68,36,51,70,66,43,50
44,62,70,36,47,64,58,64,56,42,50,72,61,38,47,66,37,37,28,50,38,61,37,42,36,63,71,65,71,47,71,45
50,23,49,41,47,66,50,27,57,58,32,67,67,74,70,68,70,69,70,50,56,49,44,69,51,39,54,70,70,63,33,31
71,73,70,73,61,53,66,34,30,50,73,75,45,36,33,34,67,56,53,30,40,71,69,47,70,69,72,50,52,76,69,49
33,41,19,58,57,37,46,53,70,30,50,45,35,74,46,32,47,52,46,53,43,34,45,55,26,64,51,29,35,50,83,70
72,50,46,50,34,39,49,50,53,36,63,30,48,55,53,41,43,58,43,51,37,52,61,71,51,50,34,63,29,57,58,63
80,58,58,58,70,55,62,55,45,49,38,75,30,61,57,39,49,42,41,51,37,57,54,66,50,43,69,53,49,50,50,65
20,57,46,36,46,74,69,51,54,67,42,47,48,69,62,59,31,47,41,73,54,40,52,52,51,56,68,60,25,43,50,48
53,43,76,70,65,52,34,56,39,31,47,56,74,42,66,49,56,47,61,58,50,50,59,33,73,37,44,70,56,45,44,69
47,40,54,51,70,54,61,59,67,58,32,49,54,48,47,60,55,39,37,43,54,56,46,76,50,60,54,47,44,32,40,64
55,47,40,55,56,36,71,45,59,71,47,29,54,50,68,51,59,53,71,54,46,58,46,46,28,28,45,44,66,54,53,45
77,40,48,70,55,55,55,49,66,47,75,52,72,51,38,53,60,33,35,36,42,58,43,24,49,43,49,48,49,59,46,45
55,56,38,50,32,49,73,36,52,30,69,65,45,52,68,67,36,70,52,68,52,62,28,46,22,33,49,34,50,65,42,59
57,37,43,37,46,32,41,42,36,52,47,44,49,43,56,48,70,40,56,54,65,45,53,43,46,46,38,50,71,61,66,38
33,68,59,49,63,45,44,59,37,48,47,53,62,65,44,58,44,52,61,32,33,71,62,62,66,68,53,64,76,42,71,81
29,69,59,42,29,33,46,69,50,35,65,63,29,35,49,37,43,59,47,40,54,30,49,67,48,55,35,33,57,47,31,44
54,63,68,61,42,48,36,37,25,32,38,62,76,47,35,47,69,41,64,70,68,30,64,45,33,63,66,55,55,67,69,58
55,75,75,36,47,70,51,71,48,57,69,74,52,68,42,62,40,53,33,35,47,35,41,44,76,59,64,54,31,43,51,64
34,50,49,46,41,46,50,31,76,67,58,52,25,38,58,67,71,32,30,48,33,24,46,74,70,40,69,40,50,70,57,71
58,65,70,71,65,58,68,35,31,71,62,24,81,70,33,31,68,20,66,55,31,58,70,44,89,72,55,70,50,79,71,77
57,46,18,55,57,65,48,58,44,79,66,15,21,60,43,33,54,76,51,62,21,49,45,58,54,60,34,28,37,54,42,52
55,56,50,43,36,34,48,51,70,47,47,14,54,59,53,51,70,46,47,55,46,52,61,70,14,53,28,30,53,72,48,24
61,72,57,55,66,42,62,55,53,53,75,47,47,71,56,41,43,45,53,53,77,54,50,64,50,57,79,79,50,46,46,74
39,41,47,37,47,63,69,63,45,57,30,83,29,43,60,67,49,55,47,30,53,36,39,56,55,37,52,56,66,55,43,48
40,53,71,73,66,73,32,42,50,44,41,55,55,50,63,56,56,68,55,45,65,48,49,35,52,49,40,67,69,56,56,23
39,43,52,49,71,53,61,50,48,37,45,39,46,58,49,53,43,55,64,41,70,59,28,78,57,51,47,78,34,37,49,49
45,34,43,49,49,52,70,33,50,47,49,49,48,58,68,63,51,54,68,34,45,62,54,45,49,40,51,47,72,34,59,50
64,60,47,51,48,30,54,37,65,38,71,56,35,39,36,48,44,34,67,56,50,59,65,23,70,60,30,47,52,46,33,74
32,53,36,32,71,62,70,57,36,59,70,32,56,65,69,59,32,47,48,38,56,62,57,53,46,36,47,52,48,29,40,60
33,57,45,67,31,48,40,35,68,48,51,55,64,40,60,42,43,31,31,71,37,44,71,74,54,40,27,32,58,51,64,44
64,69,64,65,50,34,44,55,33,56,74,50,56,53,47,46,33,33,42,37,53,69,50,48,65,32,36,51,31,63,69,45
58,51,64,51,46,43,46,51,35,30,55,29,71,51,51,32,59,52,32,48,52,35,39,47,34,55,57,49,46,61,32,63
34,31,64,66,51,51,39,40,70,38,31,31,50,57,38,43,67,51,52,54,45,24,65,26,45,59,51,35,70,65,66,34
58,27,77,50,61,53,57,71,52,67,49,52,55,61,44,61,27,37,39,63,67,34,49,45,31,31,66,27,66,43,47,52
29,31,51,35,65,35,52,29,73,69,69,42,68,39,29,70,70,70,33,36,32,24,65,68,50,67,47,51,69,57,71,69
