50,56,51,56,48,50,46,46,46,51,52,51,47,50,56,44,47,46,44,54,57,56,48,46,43,60,58,52,57,53,44,52
48,58,52,49,50,57,47,51,54,50,62,53,50,86,54,60,50,48,58,48,50,12,46,51,48,53,50,56,46,57,47,55
50,52,45,48,46,44,44,49,49,58,49,47,45,47,53,51,40,40,55,55,55,55,47,51,54,22,47,52,55,50,50,53
52,47,39,46,55,58,53,55,46,46,42,55,71,53,48,46,51,48,48,49,53,43,53,72,56,50,45,44,52,50,49,54
49,50,50,44,66,50,38,52,53,51,52,47,54,54,53,57,63,51,46,47,49,57,58,40,56,53,30,50,66,47,50,36
56,51,54,48,55,55,73,48,43,30,48,48,52,48,53,56,57,48,46,56,37,56,49,58,44,49,48,54,49,41,72,49
55,54,38,67,57,68,38,41,50,28,43,57,58,47,41,63,60,71,57,32,54,42,64,34,71,50,73,51,47,40,70,41
51,53,62,54,56,61,51,51,35,52,51,52,47,53,58,50,40,48,61,48,48,50,52,58,58,66,75,34,46,58,49,52
49,70,48,46,40,54,57,51,50,48,64,52,50,49,47,54,66,48,45,48,51,43,64,57,46,67,54,55,51,36,50,51
53,51,43,49,51,53,50,49,50,58,30,65,73,36,55,37,55,60,60,47,46,61,62,38,51,53,48,52,52,51,52,47
49,35,52,54,38,35,57,59,69,50,51,53,48,53,47,49,59,69,59,49,55,55,64,36,39,39,55,41,54,52,53,64
67,71,40,49,51,55,53,51,52,50,50,40,51,62,34,45,43,51,69,64,70,53,49,55,52,65,54,44,68,58,63,36
36,58,50,45,46,43,64,66,53,36,48,38,52,49,49,55,49,54,55,42,70,56,49,44,48,47,49,39,49,48,53,44
52,39,40,60,38,37,58,52,52,53,36,45,58,68,38,49,67,47,51,72,61,58,63,48,37,58,51,32,59,49,48,47
51,51,36,69,73,75,45,49,46,52,51,55,38,53,49,47,46,58,35,52,44,42,46,54,53,40,35,60,34,65,52,37
35,32,55,60,69,52,44,44,55,56,53,48,52,62,62,63,51,54,52,49,54,42,62,61,53,43,51,38,51,40,51,52
52,52,54,44,36,46,52,41,51,51,38,57,57,51,49,61,54,50,44,42,40,53,53,43,41,29,50,48,37,33,49,40
65,37,39,44,44,54,62,26,63,58,40,42,35,50,50,52,47,44,49,48,34,51,53,54,39,58,30,65,37,55,62,43
50,33,47,41,47,62,52,40,36,45,43,62,50,56,64,69,55,46,56,62,50,43,41,58,57,53,66,37,48,57,38,69
35,46,70,66,43,43,37,63,39,46,40,53,49,39,44,56,40,58,45,65,51,63,62,52,37,33,49,66,26,62,42,44
45,47,47,34,56,37,65,69,55,52,45,36,64,58,60,38,46,61,39,57,39,51,30,55,52,53,70,46,45,60,57,59
58,56,64,73,39,57,51,73,64,62,69,51,43,36,67,31,53,39,35,50,39,73,48,49,64,55,68,50,67,46,40,49
66,50,60,46,69,44,50,33,32,37,34,58,27,43,63,45,67,59,42,55,68,36,43,41,69,40,60,52,33,61,65,61
45,41,51,73,62,36,44,56,41,37,66,50,55,33,33,32,42,41,60,69,59,60,38,49,63,42,66,54,45,54,49,64
49,59,69,72,54,54,40,38,35,39,54,34,72,52,31,49,38,62,42,71,71,41,53,44,48,32,56,60,65,31,57,33
61,31,54,48,34,56,45,55,69,36,49,68,33,62,51,74,48,76,52,70,40,47,41,49,59,31,37,51,51,64,63,35
55,54,32,70,33,73,53,35,34,53,53,39,61,71,53,67,63,73,46,56,31,51,49,57,57,52,36,46,35,35,68,57
56,57,59,67,66,38,64,40,76,39,62,35,35,41,48,33,49,35,57,37,28,37,68,50,53,26,40,63,37,56,40,64
57,52,51,84,49,42,41,72,43,43,63,35,50,31,46,34,30,35,55,31,24,44,67,57,39,69,48,33,66,39,31,65
46,53,37,90,54,32,53,36,77,56,36,29,33,32,35,75,30,73,50,75,51,29,70,33,40,70,49,67,21,32,23,30
33,51,61,57,42,32,28,18,81,47,65,57,47,24,69,50,49,56,47,45,50,36,50,36,45,71,64,61,84,29,81,82
43,43,34,15,53,54,34,47,54,56,46,66,51,56,80,54,34,49,60,58,51,41,54,37,30,57,54,57,56,74,51,51
43,54,67,51,61,73,65,48,43,55,67,41,54,42,53,34,55,49,61,39,45,67,43,59,52,52,28,35,45,51,56,55
45,50,51,46,40,52,46,49,50,67,36,42,56,52,49,74,64,47,73,75,52,41,67,73,44,27,26,59,58,47,52,56
60,48,50,51,59,56,55,66,52,41,45,52,50,53,47,56,51,53,36,52,65,73,28,68,39,49,67,52,52,49,66,56
51,44,42,41,65,52,48,52,46,64,47,51,49,53,57,50,51,49,36,59,51,25,44,44,35,47,76,48,58,47,47,36
45,66,50,31,56,32,48,49,43,64,51,58,63,57,39,53,57,51,56,56,60,57,45,51,43,52,59,63,55,42,58,53
59,58,52,53,54,65,47,56,55,48,54,52,51,68,43,53,43,46,51,55,69,56,51,36,35,44,47,37,66,39,57,32
45,36,42,51,53,50,59,53,57,50,67,55,43,53,49,67,54,46,53,37,48,45,58,56,51,41,57,61,47,54,52,40
38,44,43,47,37,43,45,54,46,46,54,37,49,38,44,57,51,40,53,47,50,52,50,59,56,55,51,52,49,36,42,53
60,41,60,47,47,46,40,44,54,50,65,49,51,51,54,54,60,44,47,50,50,58,54,42,47,47,49,58,50,53,34,48
41,48,64,51,49,49,59,43,53,41,49,37,34,47,50,38,38,38,55,50,54,69,57,35,53,61,43,51,39,48,48,49
39,42,46,40,60,37,58,46,43,50,45,54,42,52,62,60,50,54,63,49,61,49,36,55,40,41,40,61,50,58,43,30
46,60,62,43,56,51,59,67,37,66,52,54,57,34,64,37,65,60,62,62,55,39,37,43,56,55,64,51,61,70,53,54
