65,50,43,48,53,49,50,51,49,39,52,60,52,52,47,44,50,50,43,40,47,50,51,50,53,53,49,43,48,48,54,45
11,57,47,50,45,48,48,12,52,62,11,45,45,47,49,55,60,90,61,91,51,47,12,54,52,39,55,52,55,57,50,46
43,75,73,78,45,74,55,48,46,74,49,21,30,45,52,54,45,46,70,48,52,40,51,53,21,50,58,49,78,59,52,50
48,61,54,49,33,49,74,56,78,48,38,54,54,47,77,63,30,50,50,52,48,70,42,71,57,31,52,19,57,69,69,74
75,31,54,73,56,83,42,53,80,26,74,72,73,64,46,38,49,46,27,77,69,53,29,44,21,50,28,51,23,50,47,42
51,15,28,85,74,84,68,47,52,43,55,52,38,25,80,29,76,74,54,52,30,76,53,32,14,79,72,71,12,27,24,71
50,47,75,50,58,52,46,71,23,71,51,28,50,78,54,44,78,82,40,25,47,52,76,48,54,78,26,79,53,53,28,77
69,89,15,52,25,5,43,30,52,46,25,54,33,50,77,65,90,51,51,17,31,25,46,70,47,50,54,50,52,36,61,86
17,45,45,52,82,59,30,52,44,62,77,50,58,46,47,27,46,21,61,52,48,77,54,27,48,74,53,49,54,50,44,51
46,58,48,73,53,54,54,50,24,72,9,23,50,40,50,58,46,86,78,49,71,10,45,54,33,51,47,25,28,32,53,13
45,77,71,45,51,46,64,29,23,78,47,22,71,49,30,57,45,51,44,46,50,48,37,53,52,82,29,50,52,56,69,44
68,59,59,31,28,32,70,27,54,47,40,52,71,76,49,66,73,48,29,26,72,39,27,69,70,49,38,70,25,54,76,49
49,31,56,49,46,49,45,50,81,25,70,74,75,70,76,37,53,46,25,50,86,76,47,44,54,47,56,44,26,70,47,73
71,15,30,75,33,72,71,77,52,49,53,54,33,72,29,28,74,53,56,75,86,52,70,29,34,42,30,80,12,43,23,44
83,52,76,21,51,19,50,76,18,69,57,26,52,45,80,43,47,33,42,79,53,49,83,42,82,66,51,79,52,77,26,78
90,43,15,48,30,59,42,89,52,47,24,55,40,76,51,72,74,70,50,55,11,71,86,68,48,25,52,86,50,35,57,87
51,56,48,49,84,48,36,43,41,60,75,48,39,51,78,21,22,61,38,24,54,23,57,29,52,75,68,50,58,47,43,50
11,71,47,73,49,21,58,50,28,73,9,23,39,72,45,55,50,68,60,89,50,48,12,58,75,52,51,54,70,29,53,51
58,60,74,46,51,50,67,49,31,76,49,22,57,48,49,59,44,47,68,41,22,47,46,62,47,81,23,49,56,54,71,55
52,34,57,70,73,74,68,74,62,46,39,55,71,52,51,64,72,46,72,55,58,70,46,70,26,53,26,22,35,53,69,72
52,27,53,75,51,69,42,53,80,24,71,69,73,27,36,38,55,27,48,76,85,52,73,42,23,27,28,49,23,69,48,49
27,14,28,88,26,85,69,75,46,50,50,54,38,25,82,33,76,53,72,52,50,73,59,29,54,49,55,72,12,47,28,26
20,52,76,45,18,53,47,50,47,67,80,27,54,65,47,49,51,37,45,23,46,48,55,41,56,38,26,78,49,73,27,48
45,51,15,52,15,5,40,75,28,48,91,55,42,49,54,66,26,71,54,17,25,73,27,70,70,69,58,86,93,32,58,69
73,49,47,49,54,51,32,23,54,53,53,51,35,49,67,25,75,62,60,49,51,20,79,29,50,21,59,47,48,54,41,21
12,50,44,27,51,51,59,55,47,69,11,50,35,35,73,57,7,67,77,91,57,50,13,50,55,84,47,52,52,53,56,50
50,32,72,43,54,46,69,55,71,77,56,30,54,55,53,54,53,49,45,42,67,41,52,46,36,61,31,41,73,71,67,49
46,53,54,71,30,29,68,73,72,43,40,25,73,79,29,70,49,50,30,52,44,77,47,73,32,45,37,19,59,46,75,67
73,22,53,75,48,51,43,49,79,25,29,53,76,84,20,39,21,30,24,74,68,47,28,55,20,50,55,46,24,33,48,37
43,74,28,88,28,19,67,26,51,41,50,25,41,53,16,29,43,56,57,55,28,73,50,74,53,44,32,73,12,28,23,68
80,54,76,42,54,52,43,52,21,68,76,53,53,14,53,45,77,37,39,22,49,79,75,53,52,63,57,77,52,46,28,74
94,74,15,51,28,49,45,27,50,46,91,56,42,87,50,68,84,74,51,17,27,90,88,25,69,25,57,86,53,72,63,86
51,49,45,55,80,27,31,48,27,60,50,73,39,52,58,26,48,62,66,45,50,54,50,76,52,75,70,49,55,31,46,53
